GlobalNodeID,velocity:0,velocity:1,velocity:2,Points:0,Points:1,Points:2
110586,-62.0779,23.0633,-47.5065,114.47,113.792,99.56
106729,-63.7881,23.6986,-48.8153,114.474,113.747,99.5327
99861,-156.92,58.2992,-120.087,116.295,115.708,98.1106
109888,-173.843,64.5865,-133.038,115.786,113.587,97.6996
99193,-152.344,56.5991,-116.585,115.852,113.406,97.524
110193,-207.73,77.1762,-158.97,115.938,114.929,98.1611
110314,-87.5193,32.5153,-66.9762,115.155,115.595,99.5318
110677,-80.3032,29.8344,-61.4539,114.545,113.625,99.3801
98629,-153.323,56.9628,-117.334,114.993,113.689,98.8107
109532,-169.817,63.0906,-129.956,116.068,115.612,98.3546
108388,-84.2872,31.3145,-64.5027,114.696,113.13,98.9429
108387,-89.5115,33.2555,-68.5008,114.716,113.163,98.9317
100257,-129.097,47.9622,-98.7941,115.466,115.658,99.1621
107100,-110.762,41.1506,-84.7635,115.965,113.151,97.2502
107101,-107.792,40.0471,-82.4905,115.955,113.119,97.2479
106356,-105.307,39.1237,-80.5883,115.975,113.12,97.2215
109425,-145.848,54.1858,-111.614,115.145,115.013,99.2488
105466,-96.9764,36.0288,-74.2134,116.483,113.875,96.9
105581,-79.0207,29.3579,-60.4724,116.576,113.92,96.7972
99002,-27.9498,10.384,-21.3892,116.596,113.519,96.5761
102679,-34.5592,12.8395,-26.4472,116.57,113.512,96.6087
100459,-16.8251,6.25088,-12.8758,117.094,114.642,96.5165
97234,-16.3462,6.07297,-12.5093,116.354,113.025,96.6551
98166,-16.8681,6.26687,-12.9087,116.372,113.056,96.647
108333,-181.468,67.4192,-138.872,115.749,113.654,97.7822
102077,-97.2132,36.1168,-74.3947,116.893,115.199,97.0642
103264,-133.609,49.6387,-102.247,115.317,115.44,99.2397
103439,-108.215,40.2042,-82.8141,114.92,114.945,99.5174
98130,-206.954,76.8878,-158.376,116.014,114.58,97.8776
103401,-205.753,76.4417,-157.457,116.039,114.599,97.8551
105732,-25.9201,9.6299,-19.836,117.07,116.265,97.3898
105629,-27.6605,10.2765,-21.1678,117.057,116.277,97.4126
107875,-81.6855,30.3479,-62.5117,114.701,113.066,98.9052
105763,-199.977,74.2957,-153.037,115.847,115.136,98.3898
105761,-201.527,74.8718,-154.224,115.848,115.104,98.3713
105762,-200.336,74.4292,-153.312,115.87,115.133,98.3583
109003,-200.018,74.3111,-153.069,116.133,114.65,97.7594
102198,-200.968,74.664,-153.796,116.11,114.615,97.7707
99177,-74.6229,27.724,-57.1069,116.107,116.433,98.707
98423,-76.5323,28.4334,-58.5681,116.077,116.414,98.7367
100236,-127.957,47.5388,-97.922,116.381,113.973,97.0845
110394,-130.473,48.4734,-99.8472,116.386,114.017,97.0982
104376,-129.313,48.0426,-98.9597,116.439,115.949,98.0515
101466,-113.453,42.1504,-86.8229,116.265,113.586,97.0546
98321,-134.673,50.0338,-103.061,114.888,114.447,99.3181
104134,-89.955,33.4202,-68.8402,116.428,113.675,96.878
109300,-117.445,43.6333,-89.8774,116.619,115.927,97.8063
100287,-114.405,42.5041,-87.5514,116.618,115.967,97.829
100289,-119.793,44.5057,-91.6744,116.592,115.929,97.8419
109552,-176.571,65.5999,-135.125,115.545,113.492,97.9786
103335,-158.573,58.9134,-121.352,116.037,115.738,98.4621
106353,-19.7303,7.33023,-15.0991,114.733,115.349,99.9627
104432,-101.602,37.7472,-77.753,115.835,112.979,97.342
109920,-41.6237,15.4641,-31.8535,117.146,115.462,96.8774
97400,-119.078,44.2401,-91.1273,116.2,116.115,98.4379
97399,-122.382,45.4675,-93.6555,116.188,116.087,98.4396
97401,-120.357,44.7151,-92.1057,116.177,116.104,98.4617
98402,-116.181,43.1636,-88.91,116.19,116.139,98.4623
105904,-87.9869,32.689,-67.334,114.673,114.465,99.6144
107983,-67.9219,25.2345,-51.9788,117.016,115.076,96.8392
103732,-117.806,43.7676,-90.154,115.543,112.903,97.6965
103110,-189.974,70.5793,-145.382,116.013,114.079,97.6315
105123,-188.693,70.1034,-144.401,116.002,114.039,97.6267
98594,-187.22,69.5562,-143.274,116.028,114.056,97.5999
103460,-206.444,76.6984,-157.986,115.479,114.203,98.4097
103908,-206.536,76.7324,-158.056,115.473,114.227,98.4286
107509,-58.9877,21.9152,-45.1417,114.462,113.469,99.4171
108394,-90.4058,33.5877,-69.1851,116.93,115.338,97.0888
101413,-51.7372,19.2215,-39.5931,116.76,114.083,96.6441
109501,-56.1091,20.8457,-42.9388,116.763,114.124,96.6624
102857,-11.2363,4.17452,-8.59881,115.649,116.599,99.3703
99042,-67.8637,25.2128,-51.9343,116.956,115.928,97.3685
99040,-73.203,27.1965,-56.0203,116.932,115.908,97.3887
99041,-70.5273,26.2024,-53.9726,116.95,115.893,97.3578
110304,-158.035,58.7134,-120.94,115.644,113.31,97.7583
105322,-202.763,75.331,-155.169,115.391,114.271,98.56
107914,-153.528,57.039,-117.491,114.937,114.016,99.0442
107686,-149.781,55.647,-114.624,114.913,114.01,99.0733
102696,-87.5435,32.5243,-66.9947,116.261,113.364,96.9526
108511,-83.0227,30.8447,-63.5351,116.29,113.377,96.9201
99832,-158.719,58.9674,-121.463,115.426,113.29,98.0398
103562,-159.03,59.0831,-121.701,115.443,113.287,98.0162
100037,-161.002,59.8156,-123.21,115.439,113.313,98.0341
100657,-123.04,45.7122,-94.1595,116.256,113.657,97.1017
99758,-198.77,73.8475,-152.114,115.691,115.076,98.5604
98572,-180.306,66.9875,-137.983,116.066,114.008,97.5254
106625,-182.469,67.7913,-139.639,116.034,113.989,97.5593
105469,-178.415,66.285,-136.536,116.051,113.955,97.5201
97674,-11.4155,4.24109,-8.73594,114.737,112.401,98.5406
105907,-159.992,59.4404,-122.438,116.365,114.341,97.2941
105478,-158.641,58.9387,-121.404,116.39,114.378,97.2816
110392,-162.723,60.4549,-124.527,116.362,114.373,97.3161
100175,-184.181,68.4273,-140.949,116.323,114.803,97.5941
100986,-121.983,45.3195,-93.3506,115.39,115.633,99.2473
102724,-124.359,46.2019,-95.1684,115.378,115.6,99.2449
97774,-29.1541,10.8314,-22.3108,116.754,116.63,97.9703
98142,-28.5526,10.6079,-21.8505,116.735,116.647,98.0033
100795,-200.918,74.6454,-153.757,115.649,114.995,98.5722
101065,-113.413,42.1353,-86.7917,116.606,115.99,97.8567
103179,-190.695,70.8474,-145.934,116.05,115.307,98.2161
106682,-14.6459,5.44129,-11.2081,114.723,112.423,98.5695
97628,-10.0356,3.72845,-7.67998,114.651,112.407,98.6574
104049,-31.7089,11.7805,-24.266,117.012,116.329,97.4945
103104,-137.959,51.2548,-105.576,115.256,113.143,98.195
108493,-140.404,52.1632,-107.448,115.256,113.172,98.2097
103240,-197.952,73.5434,-151.487,115.939,115.188,98.2979
103241,-196.473,72.9939,-150.355,115.963,115.216,98.2811
109272,-153.958,57.1987,-117.82,115.731,113.331,97.651
101068,-203.725,75.6882,-155.905,115.991,114.377,97.804
102442,-89.8516,33.3818,-68.761,114.848,112.884,98.6214
110243,-33.0456,12.2772,-25.2889,114.436,113.122,99.2849
103502,-40.1699,14.924,-30.7409,114.455,113.171,99.2837
108909,-39.8538,14.8066,-30.4991,114.606,114.854,99.8912
105023,-118.612,44.0669,-90.7706,115.092,113.052,98.3731
110972,-115.646,42.9651,-88.501,115.098,113.022,98.3502
101355,-117.225,43.5515,-89.7089,116.789,115.127,97.1605
101020,-118.286,43.9459,-90.5212,116.786,115.16,97.1815
98802,-196.503,73.0051,-150.379,115.983,114.158,97.709
102128,-198.755,73.8419,-152.102,115.959,114.167,97.7453
102088,-84.6901,31.4642,-64.8111,115.991,116.337,98.8115
105556,-100.742,37.4279,-77.0953,116.477,113.901,96.9201
107873,-108.515,40.3158,-83.0439,115.784,112.991,97.4169
97442,-32.7363,12.1622,-25.0522,116.639,113.659,96.5858
110281,-16.3781,6.08481,-12.5337,116.344,116.821,98.5849
110723,-45.3225,16.8383,-34.6841,117.102,115.783,97.1014
103461,-78.0149,28.9842,-59.7027,114.548,113.504,99.3187
105199,-90.8399,33.749,-69.5173,116.367,113.565,96.9077
110874,-178.44,66.2943,-136.555,115.186,114.538,98.9652
108480,-180.464,67.0464,-138.105,115.193,114.503,98.9388
106508,-19.7705,7.34515,-15.1298,117.138,116.15,97.2481
100755,-25.9072,9.6251,-19.8261,114.322,113.44,99.5872
100179,-156.608,58.1834,-119.848,115.093,113.444,98.5584
104270,-139.764,51.9253,-106.958,114.927,114.502,99.2929
104823,-161.312,59.931,-123.448,115.725,115.594,98.7912
99473,-160.618,59.673,-122.917,115.748,115.615,98.7725
102563,-158.812,59.0021,-121.535,115.731,115.623,98.7982
108307,-110.538,41.0671,-84.5915,114.687,113.757,99.2517
102089,-79.9214,29.6925,-61.1617,115.991,116.369,98.8264
99726,-196.028,72.8285,-150.015,115.767,115.175,98.5145
97954,-10.5911,3.93482,-8.10508,114.589,112.429,98.749
97953,-15.7634,5.85643,-12.0633,114.617,112.45,98.7223
99447,-17.0419,6.33143,-13.0417,114.597,112.468,98.7576
102802,-66.7136,24.7856,-51.0541,116.496,113.615,96.757
103222,-68.8706,25.5869,-52.7048,116.477,113.593,96.7723
107857,-165.611,61.5281,-126.738,115.497,113.354,97.9767
110647,-168.353,62.5469,-128.836,115.517,113.385,97.9655
102477,-49.5583,18.412,-37.9256,117.038,115.979,97.2897
104145,-92.9892,34.5475,-71.1621,115.976,116.276,98.801
103457,-116.065,43.1206,-88.8213,114.791,114.424,99.4369
106380,-113.171,42.0457,-86.6071,114.782,114.454,99.4629
105078,-169.659,63.0321,-129.836,116.362,114.495,97.3806
110033,-173.362,64.4076,-132.669,116.336,114.499,97.4154
101168,-171.555,63.7364,-131.286,116.34,114.47,97.3961
98224,-178.43,66.2906,-136.548,116.23,115.426,98.0457
100916,-93.719,34.8186,-71.7207,116.889,115.597,97.2796
97239,-10.6124,3.94272,-8.12135,116.395,113.057,96.614
99226,-169.654,63.0301,-129.832,115.415,113.439,98.1278
106938,-67.2904,24.9998,-51.4956,115.905,116.416,98.9583
106939,-60.1076,22.3313,-45.9988,115.911,116.463,98.9733
107081,-92.4426,34.3444,-70.7438,115.646,116.106,99.1462
105231,-174.002,64.6457,-133.159,115.11,114.309,98.9563
100725,-172.43,64.0614,-131.956,116.36,115.379,97.8523
108557,-174.655,64.8879,-133.658,116.346,115.348,97.8531
106911,-69.5761,25.849,-53.2447,116.88,114.561,96.7422
106913,-74.4779,27.6701,-56.9959,116.868,114.59,96.7732
105494,-104.242,38.728,-79.7732,115.099,115.371,99.4861
105495,-102.343,38.0227,-78.3204,115.105,115.397,99.4921
107462,-147.223,54.6965,-112.666,116.553,115.519,97.6758
105601,-143.997,53.4979,-110.197,116.578,115.522,97.6451
108963,-114.598,42.5757,-87.6989,115.856,113.088,97.3665
100011,-118.776,44.1279,-90.8962,115.847,113.114,97.3904
104597,-88.1151,32.7367,-67.4321,116.084,113.118,97.0738
98070,-88.0956,32.7294,-67.4172,116.056,113.085,97.0954
99575,-14.0144,5.20663,-10.7248,114.636,112.431,98.6882
101393,-146.089,54.2753,-111.798,114.964,113.592,98.8023
104996,-143.666,53.3749,-109.943,114.956,113.554,98.7948
102753,-89.8383,33.3768,-68.7508,115.178,112.722,98.1006
101978,-110.733,41.1398,-84.7411,115.822,113.036,97.3866
109534,-111.173,41.3032,-85.0777,115.845,113.055,97.3651
101368,-126.253,46.9056,-96.6178,115.107,115.168,99.374
98213,-67.0212,24.8998,-51.2896,115.491,116.138,99.361
98214,-64.3303,23.9001,-49.2303,115.512,116.176,99.3509
109517,-214.075,79.5336,-163.826,115.808,114.522,98.1195
98654,-200.405,74.4547,-153.364,115.772,113.974,97.9044
103573,-201.93,75.0214,-154.532,115.765,114,97.9267
98611,-53.3613,19.8249,-40.836,117.036,115.904,97.2517
105849,-192.979,71.6957,-147.681,115.276,114.323,98.7405
110337,-194.637,72.3117,-148.95,115.291,114.299,98.7092
104968,-97.9155,36.3777,-74.9321,115.344,115.768,99.3752
104969,-93.9776,34.9147,-71.9186,115.324,115.774,99.4033
108068,-42.0186,15.6108,-32.1557,115.705,112.498,97.2853
110141,-182.325,67.7377,-139.528,115.162,114.047,98.7589
98382,-136.171,50.5904,-104.208,116.649,115.464,97.521
99938,-131.313,48.7857,-100.49,116.683,115.466,97.4785
105162,-74.6641,27.7393,-57.1384,116.031,112.963,97.0699
102452,-110.265,40.966,-84.3831,115.999,116.157,98.7162
102504,-185.695,68.9897,-142.107,116.008,115.398,98.3198
103467,-183.78,68.2782,-140.642,116.033,115.425,98.3011
102505,-183.084,68.0197,-140.109,116.01,115.437,98.3376
100480,-114.063,42.3769,-87.2894,114.781,113.453,98.9805
99117,-110.281,40.9718,-84.3951,114.758,113.448,99.009
110736,-173.83,64.5815,-133.027,115.108,113.91,98.7655
108220,-18.7252,6.95681,-14.3299,116.409,116.808,98.4962
107581,-15.4787,5.75069,-11.8455,116.439,116.825,98.4663
110364,-213.13,79.1824,-163.103,115.686,114.333,98.1927
98545,-104.461,38.8094,-79.9409,114.749,114.487,99.5228
104071,-113.56,42.1898,-86.9041,114.733,114.146,99.379
105522,-118.498,44.0246,-90.6834,114.755,114.133,99.3437
97985,-77.1377,28.6583,-59.0314,114.669,114.615,99.6915
105292,-62.6874,23.2897,-47.973,114.564,114.433,99.743
98232,-80.4772,29.899,-61.587,116.588,113.958,96.8021
102640,-190.912,70.9279,-146.1,115.294,114.54,98.8201
106844,-189.707,70.4801,-145.177,115.294,114.575,98.8379
99943,-104.68,38.8909,-80.1087,116.16,116.23,98.5428
97742,-100.728,37.4227,-77.0847,114.755,113.257,98.9233
106709,-37.7491,14.0246,-28.8883,114.648,114.986,99.8996
105413,-34.4286,12.791,-26.3473,114.651,115.024,99.9143
98435,-30.5727,11.3584,-23.3965,114.629,115.002,99.9334
98068,-88.5501,32.8983,-67.765,116.028,113.055,97.1187
98069,-82.7515,30.744,-63.3275,116.051,113.042,97.0811
108178,-209.025,77.6574,-159.961,115.627,114.145,98.1821
109956,-208.36,77.4104,-159.453,115.632,114.117,98.1627
105715,-63.6727,23.6558,-48.727,115.459,112.489,97.6123
110849,-58.4301,21.7081,-44.715,115.465,112.457,97.5882
108555,-206.828,76.8411,-158.28,115.506,114.138,98.3424
99887,-207.464,77.0775,-158.767,115.527,114.137,98.314
104084,-69.3241,25.7554,-53.0519,116.07,112.973,97.0219
103553,-68.8836,25.5917,-52.7148,116.097,113.001,97.0001
102568,-76.5881,28.4541,-58.6108,114.956,112.761,98.4181
98054,-73.2824,27.226,-56.081,114.958,112.735,98.403
102567,-76.9787,28.5992,-58.9097,114.971,112.758,98.3951
109571,-63.8314,23.7147,-48.8485,114.587,113.14,99.0928
103246,-19.7665,7.34368,-15.1268,114.513,112.644,98.9531
98429,-200.682,74.5577,-153.577,115.894,115.13,98.3253
104706,-199.3,74.0443,-152.519,115.915,115.16,98.3134
101037,-172.267,64.0011,-131.832,115.349,113.526,98.2567
101036,-174.559,64.8525,-133.585,115.346,113.563,98.28
110782,-170.943,63.509,-130.818,115.323,113.524,98.2911
99351,-39.6441,14.7287,-30.3386,116.499,113.409,96.6551
105403,-146.54,54.4426,-112.143,115.306,115.298,99.1782
109374,-121.561,45.1626,-93.0275,115.698,113.022,97.5466
102256,-179.068,66.5276,-137.036,115.809,113.667,97.7071
106974,-13.821,5.1348,-10.5768,114.87,112.356,98.3408
108079,-143.675,53.3785,-109.951,115.798,113.287,97.5402
103594,-145.831,54.1793,-111.6,115.78,113.293,97.5669
108833,-104.665,38.8852,-80.0972,115.111,112.911,98.2802
99101,-113.284,42.0873,-86.6929,115.742,112.994,97.4746
100171,-133.013,49.4172,-101.791,116.3,115.975,98.2435
103662,-22.3632,8.3084,-17.1139,117.111,114.798,96.5757
100439,-27.3477,10.1603,-20.9285,117.102,114.825,96.6015
106140,-213.496,79.3184,-163.383,115.783,114.691,98.2366
107516,-67.3895,25.0367,-51.5714,114.585,114.445,99.7215
100357,-51.0089,18.9509,-39.0358,114.85,115.346,99.8056
102672,-50.1974,18.6494,-38.4147,114.834,115.319,99.8141
105226,-140.59,52.2322,-107.59,115.044,113.265,98.538
103858,-120.51,44.7722,-92.2234,116.737,114.844,97.0777
98725,-69.3533,25.7662,-53.0742,116.903,116.073,97.5137
107775,-23.2582,8.64092,-17.7989,114.86,115.577,99.906
103898,-122.283,45.4306,-93.5796,115.293,112.956,98.0572
103068,-155.577,57.8001,-119.059,115.068,114.662,99.1835
104412,-152.776,56.7595,-116.915,115.05,114.661,99.2063
98350,-196.202,72.8934,-150.149,116.125,115.133,98.0271
98351,-195.241,72.5362,-149.413,116.15,115.124,97.9894
107764,-213.739,79.4088,-163.569,115.837,114.61,98.1236
98493,-76.6987,28.4952,-58.6955,115.433,112.57,97.6847
98494,-76.9068,28.5725,-58.8547,115.456,112.577,97.6571
98492,-80.7864,30.0139,-61.8237,115.446,112.602,97.6824
106344,-94.1212,34.9681,-72.0284,116,116.276,98.77
105778,-94.8446,35.2368,-72.582,116.026,116.277,98.7382
107578,-78.9819,29.3435,-60.4427,114.676,113.097,98.953
101718,-52.1716,19.3829,-39.9255,114.871,115.379,99.794
109028,-169.652,63.0293,-129.83,116.455,114.956,97.5036
107776,-86.322,32.0705,-66.0599,115.505,116.023,99.2886
100229,-85.026,31.589,-65.0681,115.481,116.009,99.3126
105983,-30.6649,11.3927,-23.467,116.984,116.387,97.5598
99218,-74.1829,27.5605,-56.7702,116.053,112.986,97.0508
109249,-118.932,44.1857,-91.0151,115.118,115.266,99.4072
98567,-59.4994,22.1053,-45.5333,115.163,112.489,98.0097
98566,-60.5412,22.4923,-46.3305,115.147,112.505,98.0388
102890,-80.3261,29.8429,-61.4714,114.976,112.782,98.4008
107783,-80.6043,29.9462,-61.6843,114.958,112.791,98.4287
110634,-118.383,43.9818,-90.5952,116.296,116.111,98.3127
109535,-122.365,45.4611,-93.6423,114.75,113.788,99.1832
105741,-126.037,46.8254,-96.4527,114.77,113.79,99.1561
108676,-114.871,42.6773,-87.9081,115.92,116.095,98.7882
105875,-111.887,41.5686,-85.6243,115.937,116.125,98.7802
102521,-67.9102,25.2301,-51.9699,115.475,112.521,97.6052
101291,-153.978,57.2063,-117.835,114.992,114.404,99.1593
104855,-156.428,58.1164,-119.71,115.003,114.378,99.1322
106936,-157.44,58.4924,-120.485,115.014,114.407,99.1315
101216,-102.991,38.2633,-78.8161,116.781,114.728,96.9596
97863,-193.071,71.7299,-147.752,115.927,115.277,98.3604
101096,-191.534,71.159,-146.576,115.903,115.298,98.4032
98596,-80.5699,29.9335,-61.658,115.489,112.61,97.629
98791,-126.15,46.8674,-96.5391,116.657,115.706,97.6393
98789,-130.138,48.3492,-99.5915,116.639,115.672,97.6445
98790,-126.195,46.8842,-96.5737,116.666,115.678,97.6127
104694,-122.57,45.5374,-93.7996,114.761,113.691,99.1208
100128,-143.568,53.3386,-109.869,116.266,113.893,97.2015
100506,-41.3397,15.3586,-31.6362,116.869,116.439,97.7308
101717,-56.4787,20.9831,-43.2217,114.87,115.343,99.777
104965,-176.617,65.6171,-135.161,115.595,115.318,98.813
109221,-176.755,65.6684,-135.266,115.571,115.292,98.8309
104963,-179.171,66.5658,-137.114,115.592,115.283,98.7982
105304,-40.4196,15.0168,-30.932,114.513,112.986,99.1172
105086,-163.762,60.8411,-125.323,115.012,113.924,98.899
99931,-143.423,53.2846,-109.757,116.614,115.383,97.5238
100876,-144.23,53.5847,-110.376,116.603,115.41,97.5529
97696,-63.8421,23.7187,-48.8567,117.028,115.048,96.8076
97697,-71.0307,26.3894,-54.3579,116.997,115.036,96.8413
107067,-116.925,43.44,-89.4793,116.784,115.045,97.1235
109636,-164.067,60.9543,-125.556,116.117,115.678,98.3258
106839,-185.213,68.8105,-141.738,115.824,115.368,98.5418
107345,-186.566,69.3134,-142.774,115.845,115.358,98.5099
110006,-183.769,68.2741,-140.633,115.85,115.398,98.5245
110175,-16.3284,6.06636,-12.4957,116.698,116.752,98.1014
109258,-20.8137,7.73274,-15.9282,116.682,116.729,98.1111
99054,-21.8758,8.12732,-16.7409,115.67,112.356,97.2654
100879,-135.176,50.2207,-103.446,115.13,115.113,99.3171
107673,-139.043,51.6576,-106.406,115.152,115.112,99.2873
104769,-12.5157,4.64984,-9.5779,114.288,113.817,99.8122
101504,-15.5699,5.78456,-11.9152,115.933,112.522,96.9901
105971,-121.457,45.1239,-92.9478,114.766,114.105,99.3159
110343,-90.6682,33.6852,-69.386,114.774,114.764,99.6241
100509,-52.0403,19.3341,-39.8251,117.006,116.052,97.3695
101035,-164.538,61.1294,-125.917,115.667,115.52,98.827
101585,-165.786,61.593,-126.871,116.248,115.616,98.1234
105373,-44.2923,16.4555,-33.8957,117.056,114.873,96.6824
104719,-153.674,57.0932,-117.603,115.298,113.303,98.2179
108166,-134.431,49.944,-102.876,114.961,113.298,98.665
102266,-11.6004,4.3098,-8.87748,114.62,115.149,100.016
107197,-94.6627,35.1692,-72.4429,114.741,114.61,99.5937
99871,-164.194,61.0016,-125.653,115.739,115.573,98.7613
107274,-91.8736,34.133,-70.3084,114.958,112.875,98.4684
109282,-87.1403,32.3745,-66.6861,114.951,112.842,98.4626
105808,-90.7347,33.7099,-69.4368,114.981,112.86,98.4304
105597,-104.073,38.6654,-79.6445,116.846,114.992,97.0149
97217,-11.4065,4.23778,-8.72912,114.267,113.617,99.7422
105382,-18.9699,7.04774,-14.5172,114.294,113.609,99.7039
100905,-113.133,42.0313,-86.5776,115.564,115.883,99.1471
110426,-111.53,41.4358,-85.3509,116.522,114.11,96.9679
103424,-107.864,40.0737,-82.5453,116.542,114.116,96.945
100234,-76.2516,28.3291,-58.3533,115.41,112.562,97.712
98797,-26.3598,9.79322,-20.1724,117.006,116.396,97.5355
104640,-29.5298,10.971,-22.5984,117.008,116.361,97.5156
109702,-65.7376,24.4229,-50.3072,115.243,112.5,97.9073
109662,-69.2433,25.7254,-52.9901,115.259,112.521,97.8958
110477,-56.3648,20.9407,-43.1345,116.744,116.421,97.8829
101201,-43.3196,16.0942,-33.1513,114.43,114.058,99.7405
103001,-45.6487,16.9595,-34.9337,114.445,114.098,99.74
109488,-113.31,42.0973,-86.7134,115.005,115.093,99.4758
104899,-125.957,46.7959,-96.3919,116.28,113.727,97.1027
110080,-139.068,51.6666,-106.425,116.469,115.81,97.9391
109714,-14.4141,5.35515,-11.0307,114.548,114.938,100.009
99507,-120.056,44.6035,-91.8759,116.584,114.333,97.0056
103641,-186.332,69.2264,-142.595,115.953,113.919,97.6355
110365,-175.351,65.1466,-134.191,115.725,115.441,98.7103
104856,-158.856,59.0185,-121.568,115.015,114.358,99.1067
98489,-53.2283,19.7755,-40.7342,114.594,114.669,99.8182
100471,-55.8239,20.7398,-42.7206,114.614,114.702,99.8071
109825,-181.821,67.5503,-139.142,115.829,115.415,98.5608
106400,-152.551,56.676,-116.743,115.662,113.266,97.7128
102774,-149.427,55.5155,-114.353,115.647,113.227,97.7135
101423,-148.289,55.0925,-113.481,115.671,113.232,97.6836
109257,-188.471,70.021,-144.232,115.317,114.679,98.8562
98595,-185.812,69.033,-142.197,116.017,114.015,97.5946
106582,-139,51.6416,-106.373,115.129,113.23,98.4063
109134,-134.419,49.9395,-102.867,115.762,115.862,98.8822
109384,-54.3324,20.1856,-41.5791,114.445,113.857,99.6242
107057,-20.7756,7.71858,-15.899,114.701,115.27,99.9666
106992,-163.95,60.9108,-125.466,115.086,113.678,98.6819
104837,-49.5883,18.4231,-37.9486,116.785,116.444,97.8399
105135,-40.7392,15.1355,-31.1766,116.371,113.205,96.7281
106887,-121.911,45.2926,-93.2953,114.747,113.85,99.2171
105265,-104.625,38.8704,-80.0665,116.73,114.547,96.9289
103799,-207.7,77.165,-158.947,115.477,114.314,98.4662
103798,-206.565,76.7432,-158.078,115.455,114.302,98.4896
98242,-188.602,70.0697,-144.332,115.228,114.068,98.6823
108473,-204.055,75.8108,-156.158,115.586,114,98.1681
100733,-93.7104,34.8154,-71.7141,115.231,115.654,99.4652
98505,-89.4466,33.2314,-68.4511,115.231,115.687,99.482
98504,-89.5846,33.2826,-68.5567,115.212,115.66,99.4922
104365,-168.863,62.7363,-129.226,115.094,114.436,99.0388
100243,-132.361,49.1751,-101.293,116.698,115.362,97.4039
107461,-147.839,54.9254,-113.137,116.556,115.49,97.6558
97423,-30.1214,11.1908,-23.0511,114.473,114.55,99.921
97886,-36.5317,13.5723,-27.9567,114.496,114.55,99.8909
103181,-188.309,69.9609,-144.108,116.059,115.347,98.2257
106232,-78.4223,29.1356,-60.0145,115.155,115.663,99.5677
101178,-114.276,42.4561,-87.4526,116.631,114.381,96.9695
104351,-109.616,40.7248,-83.8864,116.653,114.381,96.9413
97885,-40.5203,15.0542,-31.0091,116.281,113.056,96.7778
97569,-33.8191,12.5645,-25.8808,116.298,113.039,96.7464
97571,-37.926,14.0903,-29.0237,116.306,113.079,96.7551
99996,-179.895,66.835,-137.669,115.175,114.423,98.9245
108972,-179.145,66.5563,-137.095,115.163,114.388,98.9235
103567,-121.442,45.1182,-92.9361,115.084,113.081,98.3972
110183,-191.831,71.2692,-146.803,115.479,114.955,98.7714
110921,-194.223,72.1579,-148.633,115.517,114.967,98.7283
98051,-54.386,20.2056,-41.6202,115.156,112.455,98.0031
98052,-49.0502,18.2232,-37.5368,115.149,112.42,97.9966
110176,-47.5758,17.6754,-36.4085,114.406,113.52,99.5152
101995,-40.5531,15.0664,-31.0342,114.377,113.524,99.5562
107229,-168.612,62.6431,-129.035,115.493,113.393,98.0015
108237,-165.046,61.3181,-126.305,115.471,113.353,98.0106
109148,-77.9146,28.947,-59.626,116.1,113.065,97.027
103232,-29.997,11.1445,-22.9559,116.416,116.739,98.4535
104283,-186.285,69.2087,-142.559,115.226,113.982,98.6424
108383,-131.511,48.8593,-100.642,114.819,114.116,99.2503
105545,-143.401,53.2765,-109.741,114.904,114.251,99.2029
106334,-168.288,62.5226,-128.786,115.09,113.805,98.7382
109966,-166.238,61.7611,-127.218,115.079,113.777,98.7388
104527,-169.124,62.8334,-129.426,115.103,113.789,98.7126
98540,-68.3751,25.4028,-52.3256,116.917,116.049,97.483
98682,-72.4243,26.9072,-55.4243,116.907,116.01,97.4767
109368,-53.6707,19.9398,-41.0728,114.555,113.071,99.1022
107209,-202.843,75.3607,-155.231,116.106,114.802,97.8758
105993,-40.5497,15.0651,-31.0316,115.625,112.43,97.3608
110540,-37.4099,13.8986,-28.6288,115.611,112.402,97.3662
99778,-29.6471,11.0145,-22.6881,115.937,116.652,99.029
99779,-29.1372,10.8251,-22.2979,115.97,116.67,98.9943
104440,-94.2427,35.0132,-72.1214,115.243,112.727,98.0145
106085,-200.119,74.3486,-153.146,115.956,115.14,98.2499
109781,-201.91,75.014,-154.517,115.95,115.099,98.2362
99285,-164.294,61.0386,-125.73,115.269,115.019,99.085
101577,-174.098,64.6811,-133.232,115.393,113.519,98.1958
103227,-173.092,64.3075,-132.463,115.371,113.521,98.2258
97765,-45.433,16.8793,-34.7686,114.534,112.998,99.0957
106723,-166.345,61.8006,-127.299,116.288,115.58,98.0516
108856,-169.265,62.8856,-129.534,116.259,115.557,98.0774
103322,-116.822,43.402,-89.4009,115.422,115.711,99.2467
97832,-49.4406,18.3682,-37.8355,114.544,113.033,99.0987
98117,-43.2731,16.0769,-33.1158,116.36,116.659,98.4887
106333,-166.343,61.8,-127.298,115.07,113.805,98.764
110208,-163.543,60.7599,-125.155,115.055,113.773,98.7686
105441,-87.2835,32.4277,-66.7957,115.552,112.682,97.5776
102604,-90.7232,33.7056,-69.428,115.539,112.699,97.604
97988,-86.5118,32.141,-66.2051,115.531,112.666,97.5987
110547,-61.3945,22.8094,-46.9836,115.855,116.429,99.0293
