GlobalNodeID,velocity:0,velocity:1,velocity:2,Points:0,Points:1,Points:2
80325,-88.039,32.1042,-69.5281,116.999,114.582,96.5891
80327,-101.619,37.0563,-80.2529,116.831,114.209,96.5852
80876,-88.8208,32.3893,-70.1456,117.108,114.972,96.6722
82274,-106.073,38.6806,-83.7707,116.639,113.829,96.6199
82513,-96.7813,35.2922,-76.4323,116.972,116.31,97.5511
82648,-105.147,38.3429,-83.0392,115.336,116.122,99.5651
82684,-303.195,110.563,-239.446,115.672,115.875,99.011
82685,-362.513,132.194,-286.292,115.612,115.61,98.9696
82686,-375.905,137.077,-296.868,115.803,115.69,98.7623
82692,-214.22,78.1172,-169.179,115.51,116.01,99.2836
82753,-233.566,85.1721,-184.457,114.67,114.18,99.4966
82762,-247.333,90.1923,-195.33,114.767,114.54,99.5445
82801,-180.592,65.8544,-142.621,116.292,113.383,96.8742
82802,-246.419,89.859,-194.608,114.894,114.916,99.5681
82803,-360.068,131.302,-284.361,115.034,114.656,99.2388
82808,-218.396,79.6402,-172.477,114.602,113.827,99.4114
82812,-423.036,154.264,-334.09,115.66,115.382,98.798
82813,-438.414,159.872,-346.235,115.885,115.429,98.5239
82820,-285.834,104.232,-225.735,115.253,115.474,99.365
82821,-221.666,80.8326,-175.059,115.011,115.294,99.5924
82822,-356.923,130.155,-281.877,115.205,115.074,99.2387
82823,-342.441,124.874,-270.44,114.912,114.3,99.2305
82854,-225.234,82.1336,-177.877,114.821,113.018,98.7237
82855,-280.678,102.352,-221.663,114.756,113.619,99.0949
82856,-321.385,117.196,-253.811,114.824,113.967,99.1814
82864,-441.259,160.909,-348.481,115.298,114.724,98.9278
82865,-441.8,161.106,-348.908,115.48,115.07,98.8746
82868,-372.527,135.845,-294.201,115.448,115.387,99.0781
82869,-300.463,109.567,-237.288,115.463,115.695,99.1959
82884,-238.766,87.0681,-188.564,116.558,114.12,96.9069
82893,-200.727,73.1971,-158.523,116.1,113.169,97.0293
82905,-217.516,79.3192,-171.782,114.991,112.862,98.4189
82906,-329.364,120.106,-260.113,115.076,113.252,98.4808
82918,-206.259,75.2141,-162.891,114.684,113.236,99.0147
82949,-488.901,178.282,-386.106,115.543,114.762,98.6251
82950,-178.977,65.2658,-141.346,114.549,113.471,99.3105
83012,-211.061,76.9653,-166.684,115.737,116.196,99.083
83019,-185.255,67.5549,-146.304,115.978,116.386,98.8651
83034,-300.089,109.43,-236.993,115.925,113.294,97.3316
83035,-202.98,74.0185,-160.302,115.859,112.924,97.2452
83068,-208.629,76.0784,-164.763,116.831,115.947,97.5416
83072,-314.455,114.669,-248.338,114.908,113.424,98.7916
83092,-479.898,174.999,-378.996,115.378,114.413,98.6541
83096,-424.076,154.643,-334.911,115.143,114.367,98.9504
83099,-399.503,145.683,-315.505,115.142,113.634,98.5733
83120,-282.589,103.049,-223.173,116.74,115.592,97.4793
83121,-182.774,66.6501,-144.344,116.946,115.756,97.292
83122,-317.129,115.644,-250.451,116.58,115.763,97.7766
83125,-470.908,171.721,-371.896,116.176,114.83,97.8251
83126,-454.695,165.809,-359.092,116.165,114.498,97.643
83127,-417.693,152.315,-329.87,116.392,114.831,97.5393
83154,-378.011,137.845,-298.531,115.763,113.454,97.6333
83155,-367.553,134.031,-290.272,116.026,113.683,97.3881
83164,-209.748,76.4866,-165.647,116.666,116.21,97.8956
83165,-494.446,180.304,-390.485,115.961,114.521,97.9266
83166,-498.061,181.623,-393.34,115.973,114.829,98.0947
83167,-509.027,185.621,-402,115.805,114.566,98.1607
83168,-276.431,100.803,-218.309,116.172,113.518,97.1071
83183,-370.41,135.073,-292.528,116.044,115.79,98.5002
83215,-463.698,169.092,-366.202,116.163,115.151,98.0158
83216,-481.05,175.419,-379.906,115.941,115.129,98.2971
83222,-402.147,146.646,-317.592,116.356,115.483,97.9301
83223,-362.497,132.188,-286.28,116.539,115.439,97.667
83224,-333.508,121.617,-263.386,116.344,115.902,98.1675
83228,-213.314,77.7869,-168.463,115.386,112.671,97.793
83233,-442.506,161.364,-349.466,115.212,114.032,98.6883
83257,-254.811,92.9192,-201.235,116.831,115.071,97.0905
83258,-220.782,80.5101,-174.361,116.911,115.451,97.183
83259,-434.122,158.307,-342.845,115.626,113.642,97.9155
83260,-370.712,135.184,-292.767,115.5,113.276,97.9055
83281,-215.579,78.6127,-170.252,115.182,112.744,98.1053
83284,-467.45,170.46,-369.166,115.542,113.87,98.1544
83285,-469.585,171.238,-370.851,115.742,113.944,97.9235
83286,-499.358,182.096,-394.365,115.724,114.236,98.0983
83309,-180.481,65.8141,-142.534,116.937,114.871,96.84
83310,-476.173,173.641,-376.054,115.715,115.095,98.5777
83317,-294.647,107.446,-232.695,115.632,113.032,97.6089
83320,-260.307,94.9234,-205.576,116.158,116.202,98.5457
83321,-392.301,143.056,-309.817,115.015,114.091,98.984
83329,-296.612,108.162,-234.247,115.901,116.027,98.7892
83339,-192.375,70.1515,-151.927,116.425,116.393,98.2976
83342,-293.419,106.998,-231.726,115.39,112.961,97.9141
83347,-344.012,125.447,-271.681,116.631,115.194,97.4208
83354,-180.939,65.9809,-142.895,115.607,112.655,97.4765
83360,-410.566,149.716,-324.241,116.153,114.115,97.4556
83361,-435.571,158.835,-343.989,115.872,113.835,97.6795
83362,-451.675,164.707,-356.707,115.343,113.829,98.4032
83365,-184.255,67.1903,-145.514,115.106,115.596,99.6063
83381,-390.416,142.369,-308.328,116.378,114.496,97.3595
83396,-368.896,134.521,-291.333,114.978,113.793,98.8841
83406,-404.151,147.377,-319.176,115.351,113.51,98.2253
83423,-208.132,75.8974,-164.371,116.775,114.504,96.8381
83428,-205.418,74.9074,-162.227,115.292,115.795,99.4605
83430,-472.709,172.378,-373.319,115.937,114.187,97.7852
83431,-421.513,153.709,-332.887,116.38,115.156,97.7321
83432,-344.168,125.504,-271.804,116.595,114.805,97.2547
83434,-429.373,156.575,-339.094,116.124,115.482,98.2354
83452,-266.469,97.1705,-210.442,116.745,114.749,97.0223
83454,-312.518,113.963,-246.809,115.248,113.097,98.1719
83467,-486.933,177.565,-384.552,115.469,114.137,98.3928
83468,-307.783,112.236,-243.069,116.574,114.486,97.0925
83482,-320.399,116.837,-253.033,116.281,113.893,97.151
83483,-341.308,124.461,-269.546,116.389,114.223,97.1911
83489,-214.242,78.1252,-169.196,116.403,113.697,96.8783
83492,-506.741,184.788,-400.195,115.61,114.48,98.3721
83494,-504.746,184.06,-398.62,115.767,114.806,98.3537
